emp_no,first_name,last_name,title,dept_no,birth_date
476035,Uzi,Marsiglia,Engineer,d006,1952-08-01
476036,Janalee,Murthy,Engineer,d004,1952-09-07
476047,Khoa,Gimbel,Senior Staff,d007,1952-08-31
476072,Paris,Linnainmaa,Technique Leader,d005,1952-06-17
476094,Kellyn,Schaar,Staff,d003,1952-11-16
476097,Arnould,Raoux,Engineer,d004,1952-05-13
476115,Fuqing,Boissier,Senior Staff,d007,1952-10-30
476117,Fumiko,Zucker,Engineer,d005,1952-12-22
476129,Toshiko,Keirsey,Engineer,d004,1952-08-26
476146,Masali,Legleitner,Senior Staff,d009,1952-04-26
476147,Howell,Farrag,Engineer,d005,1952-10-19
476158,Bodh,Serre,Engineer,d004,1952-10-09
476162,Lunjin,Danner,Assistant Engineer,d004,1952-04-16
476164,Remco,Bale,Senior Staff,d007,1952-08-03
476165,Mads,Demke,Senior Staff,d009,1952-07-15
476166,Subhada,Quittner,Senior Staff,d007,1952-03-16
476174,Oddvar,Swick,Senior Staff,d003,1952-04-30
476180,Basant,Lueh,Senior Staff,d005,1952-03-23
476197,Vivian,Heijenga,Engineer,d004,1952-02-15
476214,Fay,Eiter,Senior Staff,d002,1952-11-14
476280,Geraldo,Pusterhofer,Senior Engineer,d004,1952-11-06
476294,Marsha,Famili,Engineer,d004,1952-03-29
476311,Mihalis,McFarlan,Engineer,d004,1952-11-05
476329,Oldrich,Vilarrasa,Engineer,d004,1952-06-21
476338,Sukumar,Rissland,Staff,d007,1952-02-28
476345,Mang,Gubsky,Engineer,d005,1952-05-30
476347,Bojan,Morrow,Senior Staff,d001,1952-04-18
476367,Jiang,Desikan,Technique Leader,d004,1952-08-04
476393,Radhika,Benaini,Senior Staff,d003,1952-10-31
476416,Marko,Fordan,Staff,d009,1952-11-14
476426,Dipayan,Molberg,Senior Engineer,d005,1952-11-19
476439,Yannis,Weedon,Engineer,d005,1952-08-22
476443,Ziya,Asmuth,Staff,d007,1952-08-27
476447,Goncalo,Aingworth,Staff,d001,1952-11-20
476459,Yucel,Rosis,Senior Engineer,d004,1952-12-25
476471,Zhenhua,Isaak,Senior Staff,d008,1952-11-04
476489,Renee,Gronowski,Assistant Engineer,d004,1952-12-19
476495,Lijia,Honiden,Engineer,d005,1952-08-25
476499,Jianhao,Nitto,Engineer,d005,1952-07-26
476533,Xumin,Penn,Technique Leader,d005,1952-06-21
476535,Xiaoheng,Lipner,Staff,d008,1952-08-30
476578,Pradeep,Pelc,Staff,d002,1952-12-31
476587,Sukumar,Huhdanpaa,Engineer,d005,1952-04-28
476601,Juyoung,Zschoche,Senior Staff,d007,1952-09-09
476603,Conrado,Bodoff,Senior Engineer,d004,1952-12-31
476621,Janalee,Terlouw,Engineer,d004,1952-10-01
476640,Kazuhide,Greibach,Senior Engineer,d005,1952-11-18
476701,Guadalupe,Gimarc,Staff,d007,1952-10-22
476732,Vitali,Chachaty,Engineer,d005,1952-07-22
476733,Nechama,Bach,Engineer,d004,1952-10-08
476735,Eric,Spieker,Engineer,d005,1952-10-06
476789,Annemarie,Nations,Engineer,d004,1952-04-06
476795,Iara,Beznosov,Engineer,d005,1952-10-13
476812,Bartek,Nergos,Senior Staff,d009,1952-03-07
476822,Yongqiao,Merli,Senior Staff,d002,1952-05-27
476825,Hiroyasu,Kitsuregawa,Senior Staff,d001,1952-08-15
476846,Aram,Schonegge,Engineer,d006,1952-10-24
476847,Shalesh,Babb,Senior Staff,d001,1952-12-05
476848,Jaideep,Slaats,Engineer,d004,1952-04-15
476880,Mandell,Smeets,Staff,d001,1952-09-05
476919,Maren,Fairtlough,Assistant Engineer,d005,1952-06-08
476933,Mayuri,Kobara,Senior Staff,d001,1952-07-05
476950,Gou,Flasterstein,Senior Staff,d007,1952-03-16
476997,Bowen,Gente,Senior Staff,d007,1952-06-02
476998,Xinan,Uhrig,Staff,d003,1952-05-12
477013,Kristina,Peng,Assistant Engineer,d004,1952-10-25
477021,Uta,Copas,Senior Staff,d003,1952-12-19
477038,Sadun,Krone,Engineer,d004,1952-02-18
477040,Lijia,Morton,Technique Leader,d004,1952-09-14
477050,Domenick,Zolotykh,Senior Staff,d009,1952-12-27
477052,Adit,Denti,Engineer,d006,1952-11-15
477053,Paris,Vilarrasa,Staff,d001,1952-10-28
477054,Arup,Emiris,Technique Leader,d005,1952-12-16
477081,Aria,Cannata,Senior Staff,d007,1952-12-19
477116,Huiqun,Matzov,Senior Engineer,d006,1952-06-29
477118,Hatim,Hutton,Senior Engineer,d005,1952-10-11
477133,Chikara,Gubsky,Senior Staff,d009,1952-02-24
477153,Gaurav,Stellhorn,Senior Staff,d007,1952-07-17
477160,Florian,Streit,Engineer,d005,1952-02-12
477163,Tesuya,Osgood,Senior Staff,d002,1952-07-27
477181,Luise,Vasanthakumar,Engineer,d005,1952-08-03
477203,Kshitij,Vigier,Staff,d007,1952-04-17
477221,Berni,Jumpertz,Engineer,d004,1952-10-20
477232,Dipayan,Zielinski,Engineer,d004,1952-09-03
477238,Bangqing,Rathonyi,Senior Staff,d009,1952-06-22
477239,Takahira,Cronan,Engineer,d005,1952-03-23
477251,Jayson,Ambroszkiewicz,Staff,d007,1952-12-22
477255,Serenella,Juneja,Senior Staff,d007,1952-05-01
477280,Tse,Kinley,Senior Staff,d001,1952-05-05
477296,Abdelkader,Rohrbach,Senior Staff,d008,1952-03-02
477297,Shirish,Luby,Engineer,d005,1952-05-31
477305,Diederik,Quaggetto,Technique Leader,d006,1952-07-15
477311,Sergi,Ecklund,Senior Staff,d007,1952-08-02
477314,Premal,Hanratty,Senior Staff,d002,1952-03-21
477337,Margareta,Osgood,Senior Staff,d001,1952-12-25
477347,Dinah,Nanard,Engineer,d006,1952-02-29
477358,Minghong,Siegrist,Senior Staff,d001,1952-08-28
477379,Qingxiang,Cooley,Senior Staff,d008,1952-08-25
477389,Abdulah,Claffy,Senior Staff,d007,1952-03-07
477412,Billie,Llado,Engineer,d004,1952-07-27
477439,Ashish,Birjandi,Engineer,d004,1952-03-01
477461,Kamran,Thiran,Engineer,d004,1952-12-24
477480,Lein,Bahl,Senior Staff,d007,1952-03-20
477488,Dekang,Salinas,Engineer,d005,1952-12-01
477494,Weidon,Pokrovskii,Engineer,d005,1952-10-13
477505,Evgueni,Quadeer,Senior Engineer,d004,1952-11-14
477510,Atreyi,Demizu,Senior Staff,d007,1952-05-02
477527,Candido,Comyn,Engineer,d005,1952-05-11
477544,Shem,Mawatari,Senior Engineer,d005,1952-02-06
477560,Mary,Keohane,Engineer,d005,1952-12-29
477566,Anwar,Gelosh,Staff,d007,1952-03-07
477571,Gal,Osgood,Engineer,d004,1952-06-19
477577,Sungwon,Birch,Engineer,d004,1952-12-02
477595,Arto,Linares,Senior Staff,d001,1952-07-12
477601,Matk,Cherinka,Engineer,d004,1952-12-28
477603,Bernt,Nyrup,Staff,d007,1952-11-22
477624,Nikolaos,Demian,Senior Staff,d009,1952-08-21
477651,Ayakannu,Cronan,Senior Engineer,d004,1952-02-23
477653,Alassane,Harnett,Engineer,d004,1952-07-01
477655,Serap,Oxenboll,Senior Staff,d007,1952-10-17
477700,Huican,Roccetti,Engineer,d004,1952-12-20
477742,Odoardo,Garigliano,Engineer,d004,1952-08-16
477754,Parviz,Taubman,Staff,d007,1952-08-21
477756,Pragnesh,Iivonen,Senior Staff,d005,1952-05-15
477765,Arif,Bain,Senior Staff,d008,1952-11-18
477778,Abdulah,Fadgyas,Senior Staff,d007,1952-12-30
477780,Phuoc,Czap,Engineer,d004,1952-04-19
477783,Bikash,Gajiwala,Engineer,d005,1952-02-29
477786,Hironobu,Willoner,Senior Staff,d009,1952-06-25
477795,Bouchung,Brookman,Engineer,d004,1952-06-26
477805,Zhenbing,Georgatos,Senior Staff,d002,1952-06-17
477811,Shai,Whitcomb,Senior Staff,d007,1952-03-20
477906,Mahendra,Varley,Senior Staff,d007,1952-11-04
477915,Marl,Bardell,Engineer,d005,1952-11-29
477937,Jessie,Koblitz,Engineer,d005,1952-09-27
477953,Kinh,Cannard,Staff,d008,1952-09-06
477968,Shay,Chandrasekhar,Senior Engineer,d004,1952-12-16
477994,Lalit,Yurek,Engineer,d004,1952-09-29
477996,Vesna,Percebois,Senior Engineer,d004,1952-03-21
478012,Mostafa,Leivant,Senior Staff,d007,1952-10-26
478017,Nikolaus,Siegrist,Senior Engineer,d004,1952-08-13
478038,Goo,Hasham,Senior Engineer,d004,1952-05-08
478040,Sarita,Lung,Senior Staff,d003,1952-10-11
478045,Guoxiang,Hanratty,Senior Staff,d008,1952-10-13
478058,Collette,Akazan,Senior Staff,d002,1952-05-05
478075,Alexius,Stavenow,Senior Staff,d007,1952-05-16
478078,Richara,Strandh,Senior Engineer,d004,1952-10-23
478089,Pradeep,Gajiwala,Engineer,d005,1952-04-19
478102,Mahmut,Marquardt,Engineer,d005,1952-06-20
478114,Paloma,Dratva,Senior Staff,d001,1952-07-11
478137,Teiji,Schrift,Senior Engineer,d006,1952-10-30
478142,Oscar,Haldar,Senior Staff,d003,1952-06-11
478157,Souichi,DiGiano,Engineer,d004,1952-03-13
478206,Annemarie,Eterovic,Engineer,d004,1952-11-14
478222,Mariangiola,Gips,Staff,d007,1952-06-02
478229,Shawna,Schwabacher,Senior Staff,d001,1952-07-18
478272,Giap,Templeman,Engineer,d006,1952-06-22
478279,Mack,Beeson,Engineer,d004,1952-07-06
478284,Zeydy,Kropatsch,Engineer,d005,1952-02-07
478303,Candido,Zyda,Engineer,d005,1952-02-19
478318,Ingmar,Swiler,Senior Staff,d003,1952-05-20
478346,Pranas,Nannarelli,Engineer,d005,1952-08-03
478361,Jaques,Hellwagner,Senior Staff,d007,1952-05-14
478406,Mabo,Mullainathan,Engineer,d006,1952-09-19
478452,Oscar,Benzmuller,Engineer,d004,1952-04-29
478474,Satyanarayana,Murthy,Senior Engineer,d004,1952-03-10
478481,Qiwen,Ranze,Engineer,d004,1952-12-26
478485,Nahla,Yeung,Staff,d007,1952-10-10
478498,Heekeun,Mersereau,Engineer,d004,1952-04-07
478577,Mong,Impagliazzo,Staff,d004,1952-06-11
478625,Boaz,Stroustrup,Senior Engineer,d005,1952-06-27
478627,Marsha,Orlowska,Engineer,d005,1952-07-20
478647,Tomokazu,Hinsberger,Technique Leader,d005,1952-04-09
478648,Venkatesan,Dayang,Engineer,d004,1952-08-26
478651,Weicheng,Lally,Senior Staff,d007,1952-02-14
478655,Yannik,Norsworthy,Senior Staff,d009,1952-06-01
478683,Irena,Matheson,Senior Staff,d007,1952-09-14
478719,Lokesh,Zumaque,Assistant Engineer,d005,1952-09-21
478748,Kauko,Ramalingam,Assistant Engineer,d004,1952-09-29
478765,Erez,Busillo,Staff,d001,1952-11-22
478771,Rasiah,Beznosov,Assistant Engineer,d006,1952-06-07
478787,Christ,Servi,Staff,d007,1952-02-23
478795,Apostol,Peres,Senior Staff,d008,1952-11-20
478849,Mahmut,Bonifati,Senior Engineer,d005,1952-04-08
478878,Xinan,Gist,Engineer,d004,1952-08-22
478885,Atreyi,Boudaillier,Engineer,d004,1952-06-24
478914,Kwun,Munro,Senior Staff,d003,1952-12-20
478921,Shuzo,Atrawala,Senior Staff,d007,1952-07-18
478948,Angel,Griswold,Senior Staff,d009,1952-08-12
478972,Shim,Stentiford,Senior Staff,d002,1952-03-20
479001,Tsz,Leuchs,Senior Staff,d008,1952-08-15
479007,Ramya,Krybus,Assistant Engineer,d005,1952-09-17
479017,Hitofumi,Sherertz,Senior Engineer,d005,1952-04-26
479048,Seshu,Gist,Engineer,d004,1952-03-23
479061,DAIDA,Jullig,Senior Staff,d008,1952-11-25
479070,Valery,Ozeri,Staff,d007,1952-03-11
479081,Stamatina,Decaestecker,Staff,d003,1952-12-27
479097,Clyde,Schaar,Engineer,d004,1952-12-18
479099,Odoardo,Tanemo,Staff,d008,1952-05-24
479119,Limsoon,Willoner,Engineer,d005,1952-09-21
479156,Danae,Hutton,Senior Staff,d004,1952-03-24
479157,Jacopo,Larfeldt,Staff,d007,1952-08-13
479162,Hirochika,Motley,Engineer,d004,1952-12-25
479167,Mayuri,Backhouse,Staff,d007,1952-08-27
479183,Irena,Jansch,Staff,d002,1952-09-27
479205,Masami,Zhang,Senior Staff,d003,1952-07-13
479218,Adil,Pargas,Senior Staff,d003,1952-03-14
479224,Kristof,Bernatsky,Senior Engineer,d004,1952-08-05
479226,Cordelia,Krychniak,Senior Staff,d007,1952-10-19
479236,Jamaludin,Heydon,Senior Staff,d007,1952-03-03
479281,Seongbae,Ghalwash,Engineer,d004,1952-09-22
479290,Lobel,Fujisaki,Engineer,d005,1952-04-21
479293,Chandrasekaran,Bage,Staff,d007,1952-10-13
479346,Kyoichi,Mawatari,Senior Staff,d001,1952-12-24
479349,Aruna,Ratnakar,Engineer,d004,1952-05-21
479396,Mohammad,Blokdijk,Engineer,d005,1952-12-12
479398,Danae,Petersohn,Engineer,d004,1952-07-18
479399,Remco,Ginesta,Senior Engineer,d006,1952-10-30
479402,Martina,Perfilyeva,Senior Staff,d007,1952-12-28
479412,Mats,Rullman,Senior Staff,d007,1952-04-01
479416,Josyula,Narwekar,Staff,d001,1952-05-19
479426,Diederik,Pellegrinelli,Engineer,d004,1952-04-01
479443,Taegyun,McDermid,Senior Staff,d002,1952-05-11
479446,Larisa,Mandelberg,Staff,d002,1952-11-21
479461,Leni,Himler,Senior Staff,d001,1952-02-13
479467,Gully,Sommer,Senior Staff,d007,1952-11-10
479492,Kellie,Beutelspacher,Senior Staff,d008,1952-02-03
479496,Akeel,Lenart,Senior Staff,d001,1952-02-26
479497,Sanjeeva,Azumi,Senior Engineer,d004,1952-10-06
479499,Akeel,Birnbaum,Senior Staff,d002,1952-10-20
479512,Mabry,Picci,Staff,d007,1952-12-16
479520,Jacqueline,Ranum,Senior Staff,d003,1952-09-05
479521,JoAnne,Zaiane,Engineer,d006,1952-09-17
479562,Temple,Barreiro,Engineer,d005,1952-07-02
479564,Valeska,Fiutem,Engineer,d006,1952-08-10
479581,Yinghua,Thimonier,Engineer,d004,1952-05-19
479589,Kristinn,Buchter,Senior Engineer,d006,1952-08-10
479598,Uriel,Dayang,Engineer,d005,1952-03-23
479603,Surveyors,Badache,Staff,d007,1952-02-28
479606,Mark,Trachtenberg,Senior Engineer,d004,1952-09-26
479619,Anoosh,Ligten,Senior Staff,d007,1952-08-30
479645,Ravishankar,Fontan,Assistant Engineer,d004,1952-10-28
479651,Lena,Roohalamini,Senior Staff,d005,1952-06-22
479665,Adib,Geffroy,Staff,d007,1952-06-29
479674,Giao,Kadhim,Senior Engineer,d004,1952-02-26
479709,Geoffry,Reghbati,Engineer,d004,1952-09-17
479748,Satoru,Azulay,Engineer,d004,1952-03-24
479753,Jaques,Talmor,Senior Staff,d007,1952-02-27
479764,Kazuhisa,Bashian,Engineer,d005,1952-07-04
479773,Mingsen,Plumb,Assistant Engineer,d005,1952-09-20
479784,Paloma,Raney,Staff,d008,1952-09-18
479795,Leucio,Junet,Senior Engineer,d005,1952-04-03
479796,Sreenivas,Armand,Staff,d007,1952-12-28
479800,Kamakshi,Tzvieli,Staff,d007,1952-05-28
479801,Seongbin,Angot,Engineer,d004,1952-09-30
479826,Ghassan,Azulay,Assistant Engineer,d006,1952-02-12
479869,Iara,Ressouche,Engineer,d004,1952-05-02
479919,Marke,Pauthner,Technique Leader,d004,1952-03-14
479922,Yifei,Copas,Engineer,d005,1952-03-08
479924,Tsutomu,Gelosh,Senior Staff,d007,1952-06-17
479952,Shalesh,Colorni,Senior Staff,d007,1952-04-26
479958,Uta,Schmezko,Senior Staff,d007,1952-11-11
479977,Tzu,Gunderson,Engineer,d005,1952-07-16
479993,Tayeb,Marciano,Engineer,d006,1952-09-27
479995,Freyja,Baca,Staff,d002,1952-08-26
480008,Zengping,Unni,Senior Engineer,d006,1952-04-23
480018,Zvonko,Kawashimo,Assistant Engineer,d004,1952-03-28
480067,Masanao,Jansen,Senior Engineer,d005,1952-11-10
480085,Kien,Krider,Senior Engineer,d004,1952-10-15
480087,Kazunori,Irland,Engineer,d004,1952-06-21
480096,Abdelaziz,Percebois,Engineer,d005,1952-07-31
480103,Kiam,Keirsey,Senior Staff,d002,1952-07-18
480117,Florina,Herbst,Senior Staff,d007,1952-08-30
480131,Vivian,Wossner,Engineer,d005,1952-05-20
480148,Elvia,Spinelli,Engineer,d005,1952-08-03
480161,Arno,Rosenbaum,Engineer,d006,1952-10-21
480196,Kazuhide,Kornatzky,Staff,d007,1952-10-10
480254,Zhongwei,Molenkamp,Staff,d007,1952-08-27
480273,Jinpo,Serra,Senior Staff,d007,1952-12-30
480280,Berhard,Nitta,Senior Staff,d004,1952-02-27
480299,Kamakshi,Chiola,Engineer,d004,1952-11-13
480305,Leni,Peres,Engineer,d005,1952-02-09
480316,Pranay,Feinberg,Engineer,d005,1952-10-28
480317,Suebskul,Passafiume,Senior Staff,d009,1952-04-16
480320,Djenana,Eugenio,Senior Staff,d002,1952-09-17
480321,Uri,Peroz,Engineer,d004,1952-02-23
480326,Tayeb,Barbanera,Senior Staff,d007,1952-08-24
480350,Zijian,Kalloufi,Senior Staff,d007,1952-05-13
480353,Weiyi,Vural,Senior Staff,d001,1952-04-26
480387,Kazuyasu,Armand,Engineer,d005,1952-08-14
480414,Menkae,Solovay,Engineer,d004,1952-03-24
480428,Alain,Gils,Engineer,d004,1952-04-07
480451,Hairong,Malinowski,Senior Staff,d001,1952-06-09
480459,Stevo,Oxman,Engineer,d006,1952-04-05
480463,Mokhtar,Slaats,Assistant Engineer,d006,1952-03-01
480480,Satyanarayana,Wynblatt,Engineer,d005,1952-08-18
480495,Iara,Zongker,Engineer,d005,1952-07-06
480499,Martial,Iacovou,Senior Staff,d003,1952-09-19
480500,Uwe,Lorcy,Senior Engineer,d005,1952-09-13
480506,Jaideep,Etalle,Engineer,d004,1952-03-16
480518,Adhemar,Goodrum,Engineer,d005,1952-03-02
480519,Kwangsub,Ghalwash,Technique Leader,d005,1952-11-30
480536,Lansing,Gyorkos,Senior Staff,d007,1952-10-17
480540,Shridhar,Scharstein,Senior Staff,d001,1952-05-25
480547,Rance,Peternell,Senior Staff,d009,1952-04-17
480554,Hailing,Prochazka,Engineer,d005,1952-05-14
480575,Shiv,Luce,Senior Engineer,d005,1952-12-08
480594,Jovan,Bierman,Engineer,d005,1952-12-09
480618,Rance,Brodie,Engineer,d005,1952-12-06
480638,Muzhong,Merkl,Staff,d003,1952-02-28
480649,Sibyl,Munos,Technique Leader,d004,1952-12-19
480658,Munenori,Zumaque,Staff,d007,1952-02-27
480660,Kazunori,Sambasivam,Staff,d007,1952-12-10
480688,Aimee,Luan,Staff,d007,1952-09-26
480694,Leszek,Schaad,Senior Staff,d008,1952-10-27
480744,Mayuko,Giarratana,Staff,d009,1952-09-08
480757,Rimli,Kaelbling,Senior Staff,d008,1952-04-10
480771,Jasminko,Iwayama,Engineer,d006,1952-11-13
480788,Idoia,Vesna,Engineer,d005,1952-04-28
480789,Masami,Mahmud,Staff,d007,1952-09-21
480823,Ulf,Baig,Engineer,d005,1952-12-09
480828,Bernt,Dayang,Senior Staff,d001,1952-06-10
480841,Hatim,Barriga,Staff,d002,1952-09-30
480850,Jasminko,Hardjono,Engineer,d004,1952-02-06
480855,Ottavia,Trumbly,Senior Engineer,d004,1952-12-21
480883,Hitofumi,Rouquie,Senior Staff,d003,1952-03-16
480902,Brewster,Wilfing,Senior Staff,d001,1952-04-05
480922,Fumitake,Burnard,Senior Staff,d001,1952-08-08
480926,Guttorm,Magalhaes,Engineer,d006,1952-11-15
480941,Wuxu,Fontan,Engineer,d004,1952-03-23
480948,Shahaf,Gluchowski,Engineer,d005,1952-04-10
480995,Saeko,Argence,Senior Staff,d008,1952-11-15
481005,Remko,Zeilberger,Senior Staff,d008,1952-10-13
481017,Mooi,Sethi,Senior Staff,d009,1952-04-25
481051,Eben,Berendt,Staff,d001,1952-08-23
481079,Sibyl,Fiutem,Senior Staff,d007,1952-03-19
481102,Mingzeng,Itzigehl,Engineer,d004,1952-09-19
481138,Moie,Shumilov,Engineer,d004,1952-06-22
481152,Zeydy,Schiper,Assistant Engineer,d005,1952-10-09
481170,Ugo,Gustavson,Staff,d007,1952-10-05
481179,Remmert,Rosay,Technique Leader,d005,1952-05-11
481185,Pramod,Denos,Engineer,d004,1952-04-28
481188,Aiichiro,Jeansoulin,Senior Staff,d009,1952-09-06
481190,Tua,Butner,Senior Engineer,d005,1952-05-09
481194,Shaleah,Delgrange,Engineer,d004,1952-02-05
481195,Hidde,Hedayat,Senior Staff,d002,1952-05-06
481201,Vidar,Hofmeyr,Engineer,d005,1952-08-13
481202,Bedir,Boguraev,Senior Staff,d001,1952-10-17
481221,Teiji,Gente,Senior Staff,d007,1952-03-18
481228,Vishv,Cochrane,Senior Staff,d001,1952-09-03
481240,Shaleah,Goodrum,Engineer,d004,1952-09-06
481250,Evgueni,Cullers,Senior Staff,d007,1952-02-26
481264,Jouko,Backhouse,Engineer,d006,1952-11-18
481268,Gen,Gniady,Senior Staff,d007,1952-08-07
481273,Halsur,Fontet,Engineer,d004,1952-07-28
481274,Djenana,Dulli,Senior Staff,d007,1952-11-14
481276,Diederik,Kamber,Senior Engineer,d004,1952-07-12
481297,Breannda,Koprowski,Senior Engineer,d004,1952-02-14
481332,Leon,Falco,Technique Leader,d004,1952-11-29
481334,Kazuhiko,Ressouche,Senior Staff,d002,1952-05-07
481339,Zijian,Thorensen,Senior Staff,d008,1952-08-04
481353,Herbert,Schaar,Engineer,d004,1952-10-06
481355,LiMin,Munoz,Engineer,d006,1952-08-14
481365,Shaleah,Socorro,Engineer,d005,1952-07-08
481386,Shakhar,Rettelbach,Senior Staff,d001,1952-03-21
481398,Lijie,Koblick,Senior Engineer,d004,1952-10-26
481403,Magdalena,Rosen,Engineer,d004,1952-02-03
481439,Kiam,Marakhovsky,Engineer,d005,1952-09-27
481441,Baruch,Kugler,Engineer,d005,1952-11-13
481484,Candido,Ranka,Technique Leader,d005,1952-07-17
481491,Deniz,Kamble,Engineer,d006,1952-04-27
481495,Sushant,Sambasivam,Engineer,d004,1952-08-06
481502,Bikash,Fordan,Engineer,d005,1952-08-14
481523,Chinhyun,Hammerschmidt,Senior Staff,d009,1952-08-22
481527,Marco,Mahmud,Staff,d005,1952-10-02
481549,Fumiya,Plavsic,Engineer,d006,1952-04-29
481570,Arnould,Standera,Engineer,d005,1952-02-07
481590,Steen,Rajala,Senior Staff,d005,1952-03-30
481599,Hausi,Kawashima,Senior Staff,d001,1952-05-03
481601,Baocai,Birke,Senior Engineer,d005,1952-03-22
481642,Anneli,Georg,Senior Staff,d007,1952-06-23
481643,Xianlong,Schlumberger,Staff,d009,1952-12-21
481660,Babette,Yeung,Senior Engineer,d004,1952-08-10
481670,Suvo,Bodoff,Engineer,d005,1952-12-07
481679,Nobuyoshi,Hatcliff,Senior Staff,d002,1952-10-07
481683,Lidong,Luit,Senior Staff,d003,1952-08-16
481691,Chikako,Constantine,Staff,d009,1952-05-11
481695,Bikash,Pusterhofer,Senior Staff,d008,1952-06-18
481708,Christfried,Salverda,Technique Leader,d004,1952-05-31
481712,Vitaly,Jeong,Assistant Engineer,d005,1952-02-09
481752,Adhemar,Copas,Senior Staff,d007,1952-04-30
481778,Sergi,Quittner,Engineer,d005,1952-04-18
481788,Jenwei,Schaaf,Senior Engineer,d004,1952-10-29
481843,Hsiangchu,Snedden,Engineer,d005,1952-04-11
481855,Sachem,Varley,Senior Staff,d008,1952-09-03
481858,Ishfaq,Trachtenberg,Senior Staff,d003,1952-05-22
481859,Steen,Delgrossi,Senior Staff,d008,1952-09-07
481867,Jaewon,Hatcliff,Engineer,d004,1952-04-03
481870,Mansur,Serov,Senior Staff,d002,1952-04-06
481876,Yechiam,Worfolk,Senior Engineer,d005,1952-09-05
481892,Chaitali,Baezner,Engineer,d005,1952-04-14
481900,Aloys,Nooteboom,Senior Staff,d009,1952-05-25
481934,Heekeun,Lamba,Engineer,d004,1952-11-29
481964,Denis,Swab,Engineer,d005,1952-12-03
481973,Tremaine,Eugenio,Engineer,d005,1952-12-25
481981,Claudi,Spieker,Engineer,d005,1952-10-18
481983,Odysseas,Servieres,Senior Engineer,d004,1952-03-07
481991,Serap,Molenkamp,Senior Staff,d002,1952-06-20
482024,Byong,Hofting,Engineer,d005,1952-05-21
482035,Conal,Beausoleil,Senior Engineer,d005,1952-07-10
482056,Heejo,Pehl,Engineer,d004,1952-04-14
482063,Nirmal,Strehl,Engineer,d006,1952-05-01
482064,Girolamo,Fairtlough,Senior Staff,d003,1952-06-30
482079,Mooi,Hiroyama,Staff,d009,1952-10-08
482109,Arfst,Angot,Senior Staff,d007,1952-08-12
482123,Nobuyoshi,Mungall,Senior Staff,d007,1952-11-26
482124,Goa,Markovitch,Engineer,d004,1952-09-30
482126,Fumitaka,Arlazarov,Engineer,d005,1952-12-22
482135,Aris,Albarhamtoshy,Senior Staff,d008,1952-11-09
482143,Zhiguo,Krychniak,Senior Staff,d007,1952-09-11
482150,Przemyslawa,Gluchowski,Senior Staff,d007,1952-04-11
482190,Matt,Birdsall,Senior Staff,d007,1952-12-03
482214,Dung,Michaeli,Engineer,d005,1952-10-05
482222,Zongyan,Wossner,Staff,d009,1952-10-21
482263,Kaijung,Pavlopoulou,Senior Staff,d009,1952-10-14
482274,Clyde,Chenney,Senior Staff,d002,1952-10-23
482277,Georgy,Detkin,Senior Staff,d009,1952-09-07
482303,Ulises,Hoppenstand,Engineer,d004,1952-11-28
482311,Shen,Iisaku,Engineer,d005,1952-05-30
482351,Dines,Straney,Senior Staff,d009,1952-09-03
482355,Golgen,Kulisch,Engineer,d004,1952-12-25
482361,Wojceich,Sluis,Senior Staff,d003,1952-08-22
482363,Lenore,Georg,Technique Leader,d006,1952-02-10
482379,Shalesh,Gulla,Engineer,d005,1952-10-07
482413,Zhigen,Melski,Senior Staff,d007,1952-05-16
482414,Hatim,Czap,Senior Staff,d007,1952-08-07
482443,Miomir,Poujol,Engineer,d004,1952-05-30
482459,Yoshimitsu,Herath,Staff,d007,1952-06-29
482474,Deborah,Henseler,Engineer,d004,1952-06-05
482483,Debaprosad,Landherr,Senior Staff,d009,1952-04-11
482497,Tesuro,Nivat,Engineer,d005,1952-09-02
482539,Bikash,Pehl,Engineer,d004,1952-02-29
